Frequency_Hz,Primary_Turns_Np,Flux_Loss_Pct,Wire_Gauge_AWG,Peak_Current_A,Uncomp_Voltage_Peak_V,Resonant_Voltage_Peak_V,Capacitor_Value_F,Capacitor_Voltage_Peak_V
16000,100,99.0,24,0.6403369338106402,250.0069575470956,1.865160034791559,2.5478197065067825e-08,249.99999999999977
16000,100,99.0,28,0.5900312980783289,250.03817211920276,4.368926265363943,2.3476599417023417e-08,249.99999999999972
16000,100,99.0,34,0.5284181998931312,250.48924103033,15.647998975935453,2.1025092133178293e-08,249.99999999999972
16000,160,95.0,20,0.0874674839024706,80.00016386144273,0.1619192937814231,1.0875689392882033e-08,79.99999999999993
16000,160,95.0,24,0.08004211672633,80.00086970076141,0.3730320069583117,9.952420728542116e-09,79.99999999999993
16000,160,95.0,28,0.0737539122597911,80.00477173686878,0.8737852530727889,9.170546647274774e-09,79.99999999999993
16000,160,95.0,34,0.0660522749866414,80.06119156543966,3.12959979518709,8.212926614522769e-09,79.99999999999994
16000,200,95.0,20,0.0699739871219765,100.00013108920248,0.1619192937814231,6.9604412114445e-09,99.9999999999999
16000,200,95.0,24,0.064033693381064,100.00069576197056,0.3730320069583117,6.3695492662669555e-09,99.9999999999999
16000,200,95.0,28,0.0590031298078328,100.00381743047846,0.8737852530727888,5.869149854255854e-09,99.9999999999999
16000,200,95.0,34,0.0528418199893131,100.04895998898748,3.12959979518709,5.2562730332945724e-09,99.99999999999991
16500,100,95.0,20,0.1357071265395908,50.00024677860394,0.1570920790401938,2.6179951517058466e-08,49.999999999999964
16500,100,95.0,24,0.1241865568602453,50.00130866186485,0.3617566849232028,2.395745986651005e-08,49.99999999999995
16500,100,95.0,28,0.1144303123545849,50.007178950629765,0.8473172961259364,2.2075333152462788e-08,49.99999999999995
16500,100,95.0,34,0.1024811054338193,50.092013367745245,3.03476576268632,1.9770150913107955e-08,49.99999999999996
16500,100,99.0,20,0.6785356326979541,250.00123389301967,0.7854603952009693,2.6179951517058466e-08,249.99999999999983
16500,100,99.0,24,0.6209327843012269,250.00654330932437,1.8087834246160144,2.395745986651005e-08,249.99999999999983
16500,100,99.0,28,0.572151561772925,250.03589475314888,4.236586480629683,2.2075333152462788e-08,249.9999999999998
16500,100,99.0,34,0.5124055271690968,250.4600668387262,15.173828813431596,1.9770150913107955e-08,249.99999999999972
16500,160,95.0,20,0.0848169540872442,80.00015423685937,0.1570920790401938,1.0226543561350965e-08,79.99999999999993
16500,160,95.0,24,0.0776165980376533,80.00081792018801,0.3617566849232029,9.358382760355488e-09,79.99999999999994
16500,160,95.0,28,0.0715189452216156,80.00448704041733,0.8473172961259365,8.623177012680777e-09,79.99999999999994
16500,160,95.0,34,0.0640506908961371,80.05754057697727,3.034765762686319,7.722715200432793e-09,79.99999999999993
16500,200,95.0,20,0.0678535632697954,100.00012338953027,0.1570920790401938,6.5449878792646156e-09,99.99999999999991
16500,200,95.0,24,0.0620932784301226,100.00065433735456,0.3617566849232028,5.989364966627513e-09,99.9999999999999
16500,200,95.0,28,0.0572151561772924,100.00358966857289,0.8473172961259364,5.518833288115697e-09,99.9999999999999
16500,200,95.0,34,0.0512405527169096,100.04603841849188,3.03476576268632,4.942537728276989e-09,99.99999999999991
17000,100,95.0,20,0.1317157404648969,50.000232718114816,0.1525511902405942,2.4662601385879477e-08,49.99999999999996
17000,100,95.0,24,0.1205340110702381,50.00123301623282,0.3511454735777608,2.256892196767253e-08,49.99999999999996
17000,100,95.0,28,0.1110647149323913,50.00676306856778,0.8224065879350771,2.0795880452449807e-08,49.99999999999995
17000,100,95.0,34,0.0994669552740011,50.08668516445411,2.9455102721178683,1.8624303066067964e-08,49.99999999999996
17000,100,99.0,20,0.6585787023244848,250.00116359057404,0.7627559512029709,2.4662601385879477e-08,249.99999999999972
17000,100,99.0,24,0.6026700553511908,250.00616508116408,1.755727367888804,2.256892196767253e-08,249.9999999999998
17000,100,99.0,28,0.5553235746619566,250.0338153428389,4.112032939675386,2.0795880452449807e-08,249.99999999999972
17000,100,99.0,34,0.4973347763700058,250.4334258222705,14.72755136058934,1.8624303066067964e-08,249.99999999999977
17000,160,95.0,20,0.0823223377905606,80.00014544902797,0.1525511902405942,9.633828666359169e-09,79.99999999999991
17000,160,95.0,24,0.0753337569188988,80.00077064093573,0.3511454735777607,8.815985143622082e-09,79.99999999999994
17000,160,95.0,28,0.0694154468327445,80.00422709204724,0.8224065879350771,8.123390801738207e-09,79.99999999999991
17000,160,95.0,34,0.0621668470462507,80.05420682739378,2.9455102721178674,7.275118385182796e-09,79.99999999999994
17000,200,95.0,20,0.0658578702324484,100.00011635926045,0.1525511902405942,6.165650346469868e-09,99.99999999999991
17000,200,95.0,24,0.060267005535119,100.00061651381756,0.3511454735777608,5.642230491918133e-09,99.99999999999991
17000,200,95.0,28,0.0555323574661956,100.00338170579964,0.8224065879350771,5.198970113112452e-09,99.9999999999999
17000,200,95.0,34,0.0497334776370005,100.04337074870644,2.9455102721178683,4.656075766516991e-09,99.99999999999991
17500,100,95.0,20,0.1279524335944713,50.000219845629005,0.1482720851590559,2.3273442613940142e-08,49.99999999999995
17500,100,95.0,24,0.117090182182517,50.00116376133982,0.3411414491485855,2.1297692893575063e-08,49.99999999999996
17500,100,95.0,28,0.1078914373628944,50.00638231873216,0.7989196500354111,1.9624520655536312e-08,49.99999999999995
